,class,0,1,2,3,4,image_id,conf_score,iou_score
67,0,0.9950000047683716,0.0,0.0,0.0,0.0,22,0.9475269913673401,1.0
68,2,0.0,0.0,0.9950000047683716,0.0,0.0,22,0.9849780201911926,1.0
69,1,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0
70,4,0.0,0.0010000000474974513,0.0,0.0,0.9950000047683716,23,0.9509440064430237,1.0
71,3,0.8169999718666077,0.0010000000474974513,0.003000000026077032,0.0,0.0020000000949949026,24,0.8029670119285583,1.0
72,1,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0
73,4,0.0,0.0,0.0,0.0,0.9869999885559082,24,0.9787920117378235,0.875
74,2,0.0,0.0,0.9980000257492065,0.0,0.0,24,0.9597219824790955,1.0
75,2,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0
76,1,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0
77,4,0.003000000026077032,0.0,0.0010000000474974513,0.0,0.9769999980926514,25,0.9449639916419983,0.6666666666666666
78,2,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0
79,4,0.0,0.004000000189989805,0.0020000000949949026,0.0,0.9919999837875366,26,0.9364680051803589,0.7777777777777778
80,2,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0
81,2,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0
82,4,0.0,0.0020000000949949026,0.0010000000474974513,0.0,0.9240000247955322,27,0.8662520051002502,0.75
83,2,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0
84,2,0.0,0.0010000000474974513,0.9850000143051147,0.0,0.003000000026077032,27,0.965599000453949,1.0
85,1,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0
86,4,0.0,0.003000000026077032,0.0,0.0,0.9729999899864197,28,0.9291710257530212,0.7272727272727273
87,1,0.0,0.9950000047683716,0.0,0.0,0.004999999888241291,28,0.9360560178756714,0.9090909090909091
88,2,0.0,0.0,0.9929999709129333,0.0,0.0010000000474974513,28,0.9479510188102722,1.0
89,4,0.0,0.010999999940395355,0.0010000000474974513,0.0,0.972000002861023,29,0.9479939937591553,1.0
90,1,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0
91,2,0.0010000000474974513,0.0,0.8489999771118164,0.006000000052154064,0.003000000026077032,29,0.8460609912872314,1.0
92,0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0
93,1,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0
94,4,0.0,0.0,0.0010000000474974513,0.0,0.9850000143051147,30,0.9313349723815918,0.7142857142857143
95,2,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0
96,2,0.00800000037997961,0.0,0.9390000104904175,0.0010000000474974513,0.0010000000474974513,30,0.9086509943008423,1.0
97,0,0.9900000095367432,0.0,0.0,0.0,0.0,30,0.9447050094604492,1.0
98,1,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0
99,4,0.0,0.0,0.003000000026077032,0.0,0.9829999804496765,31,0.9292640089988708,1.0
100,1,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0
101,2,0.0,0.0,0.9980000257492065,0.0,0.0,32,0.95271897315979,0.9090909090909091
102,4,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0
103,4,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0
104,0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0
105,1,0.0,1.0,0.0,0.0,0.0,33,0.9358879923820496,0.8888888888888888
106,2,0.0,0.0,0.9980000257492065,0.0,0.0,33,0.9415130019187927,1.0
107,4,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0
108,4,0.0,0.0,0.0,0.0,0.9879999756813049,33,0.950160026550293,0.6
109,1,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0
110,2,0.0,0.0,0.9869999885559082,0.0,0.003000000026077032,34,0.9521960020065308,0.6666666666666666
111,4,0.0,0.0,0.0010000000474974513,0.0,0.8190000057220459,34,0.756659984588623,0.6666666666666666
112,0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0
113,1,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0
114,2,0.0,0.0,0.9419999718666077,0.003000000026077032,0.006000000052154064,35,0.9098140001296997,0.7142857142857143
115,4,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0
116,0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0
117,3,0.22100000083446503,0.0,0.0010000000474974513,0.5519999861717224,0.0,35,0.5510299801826477,1.0
118,1,0.0010000000474974513,0.9670000076293945,0.0010000000474974513,0.0,0.028999999165534973,36,0.9078400135040283,0.6875
119,4,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0
120,0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0
121,1,0.0010000000474974513,0.9639999866485596,0.0020000000949949026,0.0010000000474974513,0.0010000000474974513,37,0.9111689925193787,0.7
122,4,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0
123,4,0.0,0.0,0.004000000189989805,0.0010000000474974513,0.9300000071525574,38,0.9060919880867004,1.0
124,1,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0
125,2,0.0,0.0,0.9750000238418579,0.0,0.0020000000949949026,38,0.9656400084495544,1.0
126,4,0.0,0.0,0.0,0.0,0.996999979019165,39,0.9637110233306885,1.0
127,1,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0
128,2,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0
129,1,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0
130,4,0.0,0.0,0.8999999761581421,0.0,0.03200000151991844,40,0.8926740288734436,1.0
131,2,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0
132,1,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0
133,4,0.0,0.0,0.0010000000474974513,0.0,0.9459999799728394,41,0.9162449836730957,1.0
134,0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0
135,2,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0
136,4,0.0010000000474974513,0.0,0.0,0.0,0.9959999918937683,42,0.9547680020332336,1.0
137,0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0
138,2,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0
139,4,0.0,0.0,0.0010000000474974513,0.0,0.9980000257492065,43,0.9711520075798035,1.0
140,1,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0
141,4,0.0,0.0,0.0010000000474974513,0.0,0.9710000157356262,44,0.9417399764060974,1.0
142,1,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0
143,4,0.0,0.0,0.003000000026077032,0.0,0.9470000267028809,45,0.8909429907798767,1.0
144,1,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0
145,4,0.0,0.024000000208616257,0.0,0.0,0.9549999833106995,46,0.9186210036277771,1.0
146,1,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0
147,4,0.0,0.0,0.0010000000474974513,0.0,0.9950000047683716,47,0.943103015422821,1.0
148,1,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0
149,4,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0
150,0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0
151,2,0.0,0.0,0.953000009059906,0.0,0.004999999888241291,48,0.9508320093154907,1.0
152,1,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0
153,4,0.0,0.0,0.0,0.0,0.9959999918937683,49,0.9701849818229675,0.875
154,2,0.0,0.0,0.9929999709129333,0.0,0.0,49,0.9824349880218506,0.6666666666666666
155,1,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0
156,4,0.008999999612569809,0.0,0.0010000000474974513,0.0,0.8970000147819519,50,0.8582710027694702,1.0
157,2,0.0,0.0,0.9890000224113464,0.0,0.0010000000474974513,50,0.9479600191116333,1.0
158,3,0.9419999718666077,0.003000000026077032,0.004999999888241291,0.004999999888241291,0.0,50,0.9411709904670715,1.0
159,1,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0
160,4,0.0,0.0,0.0,0.0,0.9900000095367432,51,0.961001992225647,0.6
161,2,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0
162,4,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0
163,1,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0
164,4,0.0,0.017999999225139618,0.0,0.0,0.9570000171661377,52,0.9170190095901489,0.9
165,4,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0
166,1,0.0,1.0,0.0,0.0,0.0,53,0.9493489861488342,0.7666666666666667
167,4,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0
168,4,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0
169,4,0.0,0.0,0.0,0.0,0.9990000128746033,54,0.9857839941978455,0.6666666666666666
170,1,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0
171,2,0.0,0.0,0.9980000257492065,0.0,0.0,54,0.958154022693634,0.8571428571428571
172,4,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0
173,1,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0
174,2,0.0010000000474974513,0.0,0.9430000185966492,0.0,0.006000000052154064,55,0.9129049777984619,0.5714285714285714
175,3,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0
176,0,0.996999979019165,0.0,0.0,0.0,0.0,55,0.9837999939918518,0.8333333333333334
177,4,0.0010000000474974513,0.0,0.0,0.0,0.9990000128746033,56,0.9556999802589417,1.0
178,1,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0
179,2,0.0,0.0,0.9919999837875366,0.0,0.0,56,0.9619500041007996,1.0
180,1,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0
181,4,0.0,0.0,0.0,0.0,0.9990000128746033,58,0.962460994720459,1.0
182,2,0.0,0.0,0.972000002861023,0.0,0.0,58,0.9415320158004761,0.6666666666666666
183,1,0.0,0.0,0.0,0.0,0.0,59,0.0,0.0
184,4,0.0,0.0,0.0,0.0,0.9950000047683716,59,0.9499509930610657,1.0
185,2,0.0,0.0,0.996999979019165,0.0,0.0010000000474974513,59,0.9909819960594177,1.0
186,1,0.0,0.0,0.0,0.0,0.0,61,0.0,0.0
187,4,0.0,0.0,0.0,0.0,0.9909999966621399,61,0.9500300288200378,0.8125
188,4,0.0,0.0,0.0,0.0,0.0,61,0.0,0.0
189,0,0.0,0.0,0.0,0.0,0.0,61,0.0,0.0
190,4,0.0,0.0,0.0,0.0,0.9660000205039978,62,0.9187560081481934,1.0
191,1,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0
192,2,0.9319999814033508,0.0020000000949949026,0.0010000000474974513,0.004000000189989805,0.004999999888241291,62,0.930059015750885,1.0
193,4,0.0,0.0010000000474974513,0.0,0.0,0.9850000143051147,63,0.9451860189437866,0.8333333333333334
194,1,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0
195,3,0.0,0.0,0.8799999952316284,0.0,0.0,63,0.8797860145568848,1.0
196,1,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0
197,4,0.0,0.0010000000474974513,0.0,0.0,0.996999979019165,65,0.9545329809188843,0.6666666666666666
198,2,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0
199,2,0.0,0.0,0.9620000123977661,0.0,0.0,65,0.9028040170669556,0.75
200,2,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0
201,2,0.0,0.0010000000474974513,0.9959999918937683,0.0,0.0,66,0.9550049901008606,1.0
202,4,0.0,0.0,0.0,0.0,0.9539999961853027,66,0.906561017036438,1.0
203,2,0.0,0.0,0.9670000076293945,0.0,0.0,66,0.9582359790802002,1.0
204,2,0.0,0.0,0.9990000128746033,0.0,0.0,67,0.9705929756164551,1.0
205,4,0.0,0.0010000000474974513,0.0,0.0010000000474974513,0.9470000267028809,67,0.9139429926872253,1.0
206,4,0.0,0.0,0.0,0.0,0.9980000257492065,69,0.9675809741020203,1.0
207,1,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0
208,3,0.0,0.0,0.0,0.0,0.0,70,0.0,0.0
209,2,0.0,0.0,0.996999979019165,0.0,0.0,70,0.9632840156555176,0.875
210,3,0.0,0.0,0.0,0.0,0.0,70,0.0,0.0
211,4,0.0,0.0010000000474974513,0.0020000000949949026,0.0,0.9789999723434448,70,0.9251390099525452,0.8333333333333334
212,2,0.0,0.0,0.0,0.0,0.0,70,0.0,0.0
213,3,0.0,0.0,0.0,0.9959999918937683,0.0,71,0.9458169937133789,0.8666666666666667
214,2,0.0,0.003000000026077032,0.0010000000474974513,0.008999999612569809,0.8090000152587891,71,0.7811729907989502,1.0
215,3,0.0,0.0,0.0,0.9980000257492065,0.0,71,0.9476289749145508,0.8571428571428571
216,4,0.0,0.0020000000949949026,0.9570000171661377,0.0010000000474974513,0.0010000000474974513,71,0.9131349921226501,1.0
217,3,0.0,0.0,0.0,0.9869999885559082,0.0010000000474974513,72,0.9499430060386658,0.9285714285714286
218,4,0.0,0.0020000000949949026,0.0010000000474974513,0.0010000000474974513,0.7409999966621399,72,0.7137100100517273,0.6666666666666666
219,3,0.0,0.0,0.0,0.0,0.0,72,0.0,0.0
220,2,0.0,0.0,0.9409999847412109,0.004000000189989805,0.004000000189989805,72,0.888716995716095,1.0
221,3,0.0,0.0,0.0,0.9819999933242798,0.0,73,0.9526780247688293,1.0
222,4,0.0,0.9039999842643738,0.0,0.0,0.04600000008940697,73,0.852724015712738,0.8125
223,3,0.0,0.0,0.0,0.0,0.0,73,0.0,0.0
224,2,0.0,0.0,0.9670000076293945,0.003000000026077032,0.0010000000474974513,73,0.935545027256012,1.0
225,4,0.0,0.0010000000474974513,0.925000011920929,0.0010000000474974513,0.0010000000474974513,74,0.8894000053405762,0.75
226,1,0.0,0.9549999833106995,0.003000000026077032,0.0,0.0010000000474974513,74,0.9180520176887512,0.9375
227,4,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0
228,4,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0
229,4,0.0,0.0,0.7570000290870667,0.029999999329447746,0.017000000923871994,75,0.7100710272789001,0.6666666666666666
230,1,0.0,0.003000000026077032,0.003000000026077032,0.003000000026077032,0.8560000061988831,75,0.8297839760780334,0.6666666666666666
231,4,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0
232,3,0.0020000000949949026,0.0,0.019999999552965164,0.5680000185966492,0.0010000000474974513,75,0.558264970779419,1.0
233,1,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0
234,4,0.0,0.004000000189989805,0.003000000026077032,0.00800000037997961,0.9169999957084656,76,0.8740170001983643,0.8333333333333334
235,2,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0
236,1,0.0,0.0,0.0,0.0,0.0,77,0.0,0.0
237,4,0.0,0.0,0.0,0.0,0.9980000257492065,77,0.9474740028381348,0.9
238,2,0.0,0.0,0.0,0.0,0.0,77,0.0,0.0
239,4,0.03200000151991844,0.0,0.0,0.0,0.9670000076293945,78,0.9540179967880249,1.0
240,1,0.0,0.0,0.0,0.0,0.0,78,0.0,0.0
241,2,0.0,0.0,0.9950000047683716,0.0,0.0,78,0.9743319749832153,0.6666666666666666
242,4,0.0,0.0,0.0,0.0,0.9959999918937683,79,0.9437080025672913,1.0
243,1,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0
244,2,0.0,0.0,0.9599999785423279,0.0,0.0,79,0.9303100109100342,0.6666666666666666
245,1,0.0,1.0,0.0,0.0,0.0,80,0.9524520039558411,0.9285714285714286
246,4,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0
247,4,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0
248,3,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0
249,2,0.0,0.0,0.9700000286102295,0.0,0.0,80,0.9386630058288574,1.0
250,1,0.0,0.0,0.0,0.0,0.0,81,0.0,0.0
251,4,0.0,0.0,0.0,0.0,0.0,81,0.0,0.0
252,4,0.0,0.0,0.004999999888241291,0.0,0.9879999756813049,81,0.9317290186882019,0.6666666666666666
253,4,0.0,0.0020000000949949026,0.0020000000949949026,0.0,0.9779999852180481,82,0.9305379986763,1.0
254,1,0.0,0.9860000014305115,0.004999999888241291,0.0,0.0010000000474974513,82,0.9403799772262573,1.0
255,3,0.0,0.0,0.0020000000949949026,0.9399999976158142,0.0,82,0.9103249907493591,0.6666666666666666
256,2,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0
257,4,0.0,0.003000000026077032,0.0020000000949949026,0.0020000000949949026,0.9860000014305115,83,0.9496999979019165,0.875
258,1,0.0,0.9350000023841858,0.0010000000474974513,0.0010000000474974513,0.0020000000949949026,83,0.889801025390625,1.0
259,3,0.0,0.0,0.0,0.0,0.0,83,0.0,0.0
260,1,0.0,0.9919999837875366,0.0,0.0,0.007000000216066837,84,0.9230859875679016,0.88
261,2,0.0,0.0010000000474974513,0.996999979019165,0.0,0.0,84,0.9530349969863892,0.8461538461538461
262,4,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0
263,1,0.0,0.9950000047683716,0.0,0.0,0.004000000189989805,85,0.9457110166549683,0.9583333333333334
264,2,0.0,0.0,0.9959999918937683,0.0,0.0,85,0.9458140134811401,0.9285714285714286
265,4,0.0,0.0010000000474974513,0.0,0.0,0.9929999709129333,85,0.9556019902229309,0.8
266,1,0.0,0.0,0.0,0.0,0.0,86,0.0,0.0
267,4,0.0,0.0,0.0,0.0,0.9950000047683716,86,0.9541029930114746,0.6666666666666666
268,2,0.0,0.0,0.0,0.0,0.0,86,0.0,0.0
269,0,0.0,0.0,0.0,0.0,0.0,86,0.0,0.0
270,1,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0
271,4,0.0,0.0010000000474974513,0.0,0.0,0.996999979019165,87,0.9461079835891724,0.9090909090909091
272,2,0.0,0.0,0.9850000143051147,0.0,0.0010000000474974513,87,0.9698359966278076,1.0
273,1,0.0,0.0,0.0,0.0,0.0,88,0.0,0.0
274,4,0.0,0.0,0.0,0.0,0.9990000128746033,88,0.9728310108184814,0.8333333333333334
275,2,0.0,0.0,0.9639999866485596,0.0,0.0010000000474974513,88,0.9620869755744934,1.0
276,1,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0
277,2,0.0,0.0,0.0010000000474974513,0.0,0.972000002861023,89,0.9550489783287048,1.0
278,3,0.8059999942779541,0.0,0.0010000000474974513,0.0,0.0,89,0.7835500240325928,1.0
279,1,0.0,1.0,0.0,0.0,0.0,92,0.9434840083122253,0.8571428571428571
280,4,0.0,0.003000000026077032,0.0,0.0,0.8899999856948853,92,0.8600729703903198,0.75
281,2,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0
282,1,0.0,1.0,0.0,0.0,0.0,93,0.9523990154266357,0.92
283,4,0.0,0.0,0.0,0.0,0.9990000128746033,93,0.9595029950141907,0.875
284,2,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0
285,3,0.0,0.0,0.0,0.9739999771118164,0.0,94,0.9117389917373657,0.625
286,3,0.0,0.0020000000949949026,0.0,0.9860000014305115,0.0,94,0.9112769961357117,0.8333333333333334
287,2,0.0,0.0020000000949949026,0.968999981880188,0.010999999940395355,0.003000000026077032,94,0.9368320107460022,1.0
288,4,0.0,0.0,0.0,0.0,0.9850000143051147,94,0.9377149939537048,0.8
289,3,0.0,0.0,0.0,0.593999981880188,0.0020000000949949026,95,0.5405539870262146,0.6111111111111112
290,3,0.0,0.0,0.0,0.9959999918937683,0.0,95,0.9351930022239685,0.7333333333333333
291,2,0.0,0.0020000000949949026,0.9959999918937683,0.0,0.0010000000474974513,95,0.9546129703521729,1.0
292,4,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0
293,1,0.0,0.996999979019165,0.0,0.0,0.0010000000474974513,96,0.9622939825057983,0.9473684210526315
294,4,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0
295,2,0.0,0.0,0.996999979019165,0.0,0.0,96,0.9495940208435059,0.7857142857142857
296,1,0.0,0.0020000000949949026,0.0,0.0,0.9490000009536743,96,0.8955060243606567,0.7222222222222222
297,2,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0
298,1,0.0,0.9160000085830688,0.0,0.0,0.07599999755620956,97,0.8691970109939575,0.9523809523809523
299,4,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0
300,2,0.0,0.0,0.9639999866485596,0.0,0.004000000189989805,97,0.9036610126495361,1.0
301,1,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.9570000171661377,97,0.8965319991111755,0.631578947368421
302,2,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0
303,1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0
304,2,0.0,0.0,0.9679999947547913,0.0,0.0,99,0.9418579936027527,0.6666666666666666
305,4,0.0,0.0,0.0,0.0,0.9980000257492065,99,0.9878469705581665,0.75
306,1,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
307,4,0.0,0.0,0.0010000000474974513,0.0,0.996999979019165,100,0.9418039917945862,0.75
308,1,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
309,1,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0
310,4,0.0,0.0020000000949949026,0.0010000000474974513,0.0,0.9950000047683716,101,0.9432730078697205,0.7142857142857143
311,1,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0
312,4,0.0,0.0,0.004999999888241291,0.9520000219345093,0.0010000000474974513,102,0.9129030108451843,0.6666666666666666
313,3,0.0010000000474974513,0.0,0.007000000216066837,0.041999999433755875,0.746999979019165,102,0.7256270051002502,0.6
314,2,0.0,0.0,0.0,0.0,0.0,102,0.0,0.0
315,1,0.0,1.0,0.0,0.0,0.0,102,0.9443780183792114,0.84375
316,2,0.0,0.0,0.0,0.0,0.0,102,0.0,0.0
317,4,0.0,0.0010000000474974513,0.0,0.0,0.9919999837875366,103,0.935712993144989,0.7692307692307693
