,class,0,1,2,3,4,image_id
0,4,0.0,0.0010000000474974513,0.0,0.0,0.9980000257492065,0
1,1,0.0,0.0,0.0,0.0,0.0,0
2,2,0.0,0.0,0.9959999918937683,0.0,0.0,0
3,4,0.0,0.0,0.0,0.0,0.9959999918937683,1
4,1,0.0,0.0,0.0,0.0,0.0,1
5,2,0.0,0.0,0.0,0.0,0.0,1
6,1,0.0,1.0,0.0,0.0,0.0,2
7,4,0.0,0.0,0.0,0.0,0.9980000257492065,2
8,2,0.0,0.0,0.9950000047683716,0.0,0.0,2
9,1,0.0,0.996999979019165,0.0,0.0,0.0020000000949949026,3
10,4,0.0,0.0010000000474974513,0.0020000000949949026,0.0,0.9160000085830688,3
11,1,0.0,0.0,0.0,0.0,0.0,4
12,4,0.0,0.0010000000474974513,0.0,0.0,0.9959999918937683,4
13,2,0.0,0.0,0.9959999918937683,0.0,0.0,4
14,1,0.0,0.0,0.0,0.0,0.0,5
15,4,0.0,0.0,0.0010000000474974513,0.0,0.996999979019165,5
16,2,0.0,0.0,0.0,0.0,0.0,5
17,2,0.0020000000949949026,0.0,0.8920000195503235,0.0,0.006000000052154064,5
18,1,0.0,0.0,0.0,0.0,0.0,6
19,2,0.0,0.0,0.0,0.0,0.0,6
20,4,0.0,0.0,0.0,0.0,0.9980000257492065,6
21,2,0.0,0.0,0.0,0.0,0.0,6
22,1,0.0,0.0,0.0,0.0,0.0,7
23,2,0.0010000000474974513,0.0,0.8889999985694885,0.0,0.008999999612569809,7
24,4,0.003000000026077032,0.0,0.006000000052154064,0.0,0.9319999814033508,7
25,3,0.0,0.0,0.0,0.0,0.0,8
26,3,0.0,0.0,0.0,0.0,0.0,8
27,4,0.0,0.0,0.0,0.0,0.0,8
28,0,0.0010000000474974513,0.003000000026077032,0.6100000143051147,0.017999999225139618,0.01899999938905239,8
29,3,0.003000000026077032,0.004000000189989805,0.003000000026077032,0.013000000268220901,0.7239999771118164,9
30,3,0.0020000000949949026,0.722000002861023,0.0020000000949949026,0.007000000216066837,0.0010000000474974513,9
31,4,0.0,0.0,0.0,0.0,0.0,9
32,1,0.0,0.0,0.0,0.0,0.0,10
33,4,0.0,0.0,0.0,0.0,0.0,10
34,2,0.0,0.0,0.7179999947547913,0.003000000026077032,0.013000000268220901,10
35,2,0.0,0.0,0.0,0.0,0.0,10
36,1,0.0,0.0,0.0,0.0,0.0,11
37,4,0.0,0.0010000000474974513,0.0020000000949949026,0.003000000026077032,0.9639999866485596,11
38,2,0.0,0.0,0.0,0.0,0.0,11
39,1,0.0,1.0,0.0,0.0,0.0,12
40,2,0.0,0.0,0.9990000128746033,0.0,0.0,12
41,4,0.0,0.0,0.0,0.0,0.0,12
42,1,0.0,0.9879999756813049,0.0,0.0,0.012000000104308128,13
43,2,0.0,0.0020000000949949026,0.9909999966621399,0.0,0.0010000000474974513,13
44,4,0.0010000000474974513,0.0,0.0010000000474974513,0.0,0.9480000138282776,13
45,2,0.0,0.0010000000474974513,0.9580000042915344,0.0010000000474974513,0.014000000432133675,13
46,1,0.0,0.0,0.0,0.0,0.0,15
47,2,0.0,0.0,0.996999979019165,0.0,0.0,15
48,4,0.0,0.0,0.0,0.0,0.9990000128746033,15
49,1,0.0,0.0,0.0,0.0,0.0,16
50,4,0.04100000113248825,0.0,0.0,0.0,0.9570000171661377,16
51,2,0.0,0.0,0.9959999918937683,0.0,0.0010000000474974513,16
52,1,0.0,1.0,0.0,0.0,0.0,17
53,4,0.0,0.0,0.0,0.0,0.9900000095367432,17
54,4,0.0,0.0,0.0,0.0,0.0,18
55,1,0.003000000026077032,0.02800000086426735,0.004000000189989805,0.013000000268220901,0.6869999766349792,18
56,2,0.0,0.0,0.0,0.0,0.0,18
57,4,0.0,0.004000000189989805,0.0,0.0,0.9900000095367432,19
58,1,0.0,0.0010000000474974513,0.9900000095367432,0.0020000000949949026,0.0020000000949949026,19
59,2,0.0,0.0010000000474974513,0.5569999814033508,0.014999999664723873,0.0010000000474974513,19
60,1,0.0,0.0,0.0,0.0,0.0,20
61,2,0.0,0.0,0.0,0.0,0.0,20
62,4,0.0,0.0,0.0010000000474974513,0.0,0.9710000157356262,20
63,4,0.0,0.0,0.0,0.0,0.0,20
64,1,0.0,0.0,0.0,0.0,0.0,21
65,4,0.0010000000474974513,0.004000000189989805,0.0,0.004000000189989805,0.9580000042915344,21
66,4,0.0,0.0,0.003000000026077032,0.004000000189989805,0.8479999899864197,21
67,1,0.0,0.0,0.0,0.0,0.0,22
68,4,0.0,0.0010000000474974513,0.0,0.0,0.9990000128746033,22
69,0,0.9950000047683716,0.0,0.0,0.0,0.0,22
70,2,0.0,0.0,0.9950000047683716,0.0,0.0,22
71,3,0.0010000000474974513,0.008999999612569809,0.0010000000474974513,0.7239999771118164,0.0020000000949949026,24
72,1,0.0,0.0,0.0,0.0,0.0,24
73,4,0.0,0.0,0.0,0.0,0.9869999885559082,24
74,2,0.0,0.0,0.9980000257492065,0.0,0.0,24
75,2,0.0010000000474974513,0.0,0.8450000286102295,0.0,0.01899999938905239,24
76,1,0.0,1.0,0.0,0.0,0.0,25
77,4,0.0,0.0,0.0,0.0,0.0,25
78,2,0.0,0.0,0.0,0.0,0.0,25
79,4,0.0,0.004000000189989805,0.0020000000949949026,0.0,0.9919999837875366,26
80,2,0.0,0.0,0.0,0.0,0.0,26
81,2,0.0,0.0,0.0,0.0,0.0,26
82,4,0.0,0.0,0.0,0.0,0.0,27
83,2,0.0,0.0,0.0,0.0,0.0,27
84,2,0.0,0.0010000000474974513,0.9850000143051147,0.0,0.003000000026077032,27
85,1,0.0,0.0,0.0,0.0,0.0,27
86,4,0.0,0.003000000026077032,0.0,0.0,0.9729999899864197,28
87,1,0.0,0.9950000047683716,0.0,0.0,0.004999999888241291,28
88,2,0.0,0.0,0.9929999709129333,0.0,0.0010000000474974513,28
89,4,0.0,0.010999999940395355,0.0010000000474974513,0.0,0.972000002861023,29
90,1,0.0,0.9919999837875366,0.0010000000474974513,0.0,0.007000000216066837,29
91,2,0.0,0.0,0.0,0.0,0.0,29
92,0,0.0,0.0,0.0,0.0,0.0,29
93,1,0.0,0.0,0.0,0.0,0.0,30
94,4,0.0,0.0,0.0010000000474974513,0.0,0.9850000143051147,30
95,2,0.0,0.0,0.0,0.0,0.0,30
96,2,0.00800000037997961,0.0,0.9390000104904175,0.0010000000474974513,0.0010000000474974513,30
97,0,0.0,0.0,0.0,0.0,0.0,30
98,1,0.0,0.0,0.0,0.0,0.0,31
99,4,0.0,0.0,0.003000000026077032,0.0,0.9829999804496765,31
100,1,0.0,1.0,0.0,0.0,0.0,32
101,2,0.0,0.0,0.9980000257492065,0.0,0.0,32
102,4,0.0,0.0,0.0,0.0,0.0,32
103,4,0.0,0.0,0.0,0.0,0.0,32
104,0,0.0,0.0,0.0,0.0,0.0,32
105,1,0.0,1.0,0.0,0.0,0.0,33
106,2,0.0,0.0,0.9980000257492065,0.0,0.0,33
107,4,0.0,0.0,0.0,0.0,0.0,33
108,4,0.0,0.0,0.0,0.0,0.9879999756813049,33
109,1,0.0,0.0,0.0,0.0,0.0,34
110,2,0.003000000026077032,0.0010000000474974513,0.012000000104308128,0.0010000000474974513,0.7250000238418579,34
111,4,0.0,0.0,0.0,0.0,0.0,34
112,0,0.0,0.0,0.0,0.0,0.0,34
113,1,0.0,0.0,0.0,0.0,0.0,35
114,2,0.0,0.0,0.9419999718666077,0.003000000026077032,0.006000000052154064,35
115,4,0.0,0.0,0.0,0.003000000026077032,0.984000027179718,35
116,0,0.0,0.0,0.0,0.0,0.0,35
117,3,0.22100000083446503,0.0,0.0010000000474974513,0.5519999861717224,0.0,35
118,1,0.0010000000474974513,0.9639999866485596,0.0020000000949949026,0.0010000000474974513,0.0010000000474974513,37
119,4,0.0,0.0,0.0,0.0,0.0,37
120,4,0.0,0.0,0.004000000189989805,0.0010000000474974513,0.9300000071525574,38
121,1,0.0,0.0,0.0,0.0,0.0,38
122,2,0.0,0.0,0.9750000238418579,0.0,0.0020000000949949026,38
123,4,0.0,0.0,0.0,0.0,0.996999979019165,39
124,1,0.0,0.0,0.0,0.0,0.0,39
125,2,0.0,0.0,0.0,0.0,0.0,39
126,0,0.0,0.0,0.0,0.0,0.0,42
127,2,0.0,0.0,0.0,0.0,0.0,42
128,4,0.0010000000474974513,0.0,0.0,0.0,0.9959999918937683,42
129,0,0.0,0.0,0.0,0.0,0.0,43
130,2,0.0,0.0,0.8309999704360962,0.0,0.003000000026077032,43
131,4,0.0,0.0,0.0010000000474974513,0.0,0.9980000257492065,43
132,1,0.0,0.0,0.0,0.0,0.0,45
133,4,0.0,0.0,0.003000000026077032,0.0,0.9470000267028809,45
134,1,0.0,0.0,0.0,0.0,0.0,46
135,4,0.0,0.024000000208616257,0.0,0.0,0.9549999833106995,46
136,1,0.0,0.0,0.0,0.0,0.0,47
137,4,0.0,0.0,0.0010000000474974513,0.0,0.9950000047683716,47
138,1,0.0,0.0,0.0,0.0,0.0,48
139,4,0.0,0.0,0.0,0.0,0.0,48
140,0,0.0,0.0,0.0,0.0,0.0,48
141,2,0.0,0.0,0.953000009059906,0.0,0.004999999888241291,48
142,1,0.0,0.0,0.0,0.0,0.0,49
143,4,0.0,0.0,0.0,0.0,0.9959999918937683,49
144,2,0.0,0.0,0.9929999709129333,0.0,0.0,49
145,1,0.0,0.0,0.0,0.0,0.0,50
146,4,0.008999999612569809,0.0,0.0010000000474974513,0.0,0.8970000147819519,50
147,2,0.0,0.0,0.9890000224113464,0.0,0.0010000000474974513,50
148,3,0.9419999718666077,0.003000000026077032,0.004999999888241291,0.004999999888241291,0.0,50
149,1,0.0,0.0,0.0,0.0,0.0,52
150,4,0.0,0.7229999899864197,0.0,0.0,0.009999999776482582,52
151,4,0.0,0.0,0.0,0.0,0.0,52
152,1,0.0,1.0,0.0,0.0,0.0,53
153,4,0.0,0.0,0.0,0.0,0.0,53
154,4,0.0,0.0,0.0,0.0,0.0,53
155,4,0.0,0.0,0.0,0.0,0.9990000128746033,54
156,1,0.0,0.0,0.0,0.0,0.0,54
157,2,0.0,0.0,0.9980000257492065,0.0,0.0,54
158,4,0.0,0.0,0.0,0.0,0.0,55
159,1,0.0,0.0,0.0,0.0,0.0,55
160,2,0.0,0.0,0.0,0.0,0.0,55
161,3,0.0,0.0,0.0,0.0,0.0,55
162,0,0.996999979019165,0.0,0.0,0.0,0.0,55
163,4,0.0010000000474974513,0.0,0.0,0.0,0.9990000128746033,56
164,1,0.0,0.0,0.0,0.0,0.0,56
165,2,0.0,0.0,0.9919999837875366,0.0,0.0,56
166,1,0.0,0.9990000128746033,0.0,0.0,0.0010000000474974513,57
167,2,0.0,0.0,0.0,0.0,0.0,57
168,1,0.0,0.0,0.0,0.0,0.0,58
169,4,0.0,0.0,0.0,0.0,0.9990000128746033,58
170,2,0.0,0.0,0.0,0.0,0.0,58
171,1,0.0,0.0,0.0,0.0,0.0,59
172,4,0.0,0.0,0.0,0.0,0.9950000047683716,59
173,2,0.0,0.0,0.996999979019165,0.0,0.0010000000474974513,59
174,1,0.0,0.0,0.0,0.0,0.0,60
175,4,0.0,0.0,0.0,0.0,0.0,60
176,4,0.0,0.0,0.0,0.0,0.0,60
177,2,0.0,0.0,0.9319999814033508,0.0010000000474974513,0.017999999225139618,60
178,1,0.0,0.0,0.0,0.0,0.0,61
179,4,0.0,0.0,0.0,0.0,0.9909999966621399,61
180,4,0.0,0.0,0.0,0.0,0.0,61
181,0,0.0,0.0,0.0,0.0,0.0,61
182,4,0.0,0.0,0.0,0.0,0.0,62
183,1,0.0,1.0,0.0,0.0,0.0,62
184,2,0.9319999814033508,0.0020000000949949026,0.0010000000474974513,0.004000000189989805,0.004999999888241291,62
185,4,0.004999999888241291,0.03099999949336052,0.0020000000949949026,0.0,0.5920000076293945,63
186,1,0.0,0.0,0.0,0.0,0.0,63
187,3,0.0,0.0,0.8799999952316284,0.0,0.0,63
188,1,0.0,0.9990000128746033,0.0,0.0,0.0,65
189,4,0.0,0.0010000000474974513,0.0,0.0,0.996999979019165,65
190,2,0.0,0.0,0.0,0.0,0.0,65
191,2,0.0,0.0,0.9620000123977661,0.0,0.0,65
192,2,0.0,0.0,0.0,0.0,0.0,65
193,2,0.0,0.0010000000474974513,0.9959999918937683,0.0,0.0,66
194,4,0.0,0.0,0.0,0.0,0.9539999961853027,66
195,2,0.0,0.0,0.9670000076293945,0.0,0.0,66
196,2,0.0,0.0,0.9990000128746033,0.0,0.0,67
197,4,0.0,0.0010000000474974513,0.0,0.0010000000474974513,0.9470000267028809,67
198,4,0.0,0.0,0.0,0.0,0.0,68
199,4,0.0,0.0,0.0,0.0,0.0,68
200,1,0.0,1.0,0.0,0.0,0.0,68
201,2,0.0,0.0,0.0,0.0,0.0,68
202,4,0.0,0.0,0.0,0.0,0.9980000257492065,69
203,1,0.0,0.0,0.0,0.0,0.0,69
204,3,0.0,0.0,0.0,0.0,0.0,70
205,2,0.0,0.0,0.996999979019165,0.0,0.0,70
206,3,0.0,0.0,0.0,0.0,0.0,70
207,4,0.0,0.9160000085830688,0.0010000000474974513,0.0,0.0,70
208,2,0.0,0.0,0.0,0.0,0.0,70
209,3,0.0,0.0,0.0,0.9959999918937683,0.0,71
210,2,0.0,0.003000000026077032,0.0010000000474974513,0.008999999612569809,0.8090000152587891,71
