,class,0,1,2,3,4,image_id
207,2,0.0,0.0,0.9760000109672546,0.0,0.0010000000474974513,64
208,1,0.0,0.0,0.0,0.0,0.0,65
209,4,0.0,0.0010000000474974513,0.0,0.0,0.996999979019165,65
210,2,0.0,0.0,0.0,0.0,0.0,65
211,2,0.0,0.0,0.9620000123977661,0.0,0.0,65
212,2,0.0,0.0,0.0,0.0,0.0,65
213,2,0.0,0.0010000000474974513,0.9959999918937683,0.0,0.0,66
214,4,0.0,0.0,0.0,0.0,0.9539999961853027,66
215,2,0.0,0.0,0.9670000076293945,0.0,0.0,66
216,2,0.0,0.0,0.9990000128746033,0.0,0.0,67
217,4,0.0,0.0010000000474974513,0.0,0.0010000000474974513,0.9470000267028809,67
218,4,0.0,0.0,0.004000000189989805,0.0,0.9800000190734863,68
219,4,0.0,0.0,0.0,0.0,0.0,68
220,1,0.0,0.0,0.0,0.0,0.0,68
221,2,0.0,0.0,0.0,0.0,0.0,68
222,4,0.0,0.0,0.0,0.0,0.9980000257492065,69
223,1,0.0,0.0,0.0,0.0,0.0,69
224,3,0.0,0.0,0.0,0.0,0.0,70
225,2,0.0,0.0,0.996999979019165,0.0,0.0,70
226,3,0.003000000026077032,0.0,0.0,0.9570000171661377,0.0,70
227,4,0.0,0.0010000000474974513,0.0020000000949949026,0.0,0.9789999723434448,70
228,2,0.0,0.0,0.0,0.0,0.0,70
229,3,0.0,0.0,0.0,0.9959999918937683,0.0,71
230,2,0.0,0.003000000026077032,0.0010000000474974513,0.008999999612569809,0.8090000152587891,71
231,3,0.0,0.0,0.0,0.9980000257492065,0.0,71
232,4,0.0,0.0020000000949949026,0.9570000171661377,0.0010000000474974513,0.0010000000474974513,71
233,3,0.0,0.0,0.0,0.9869999885559082,0.0010000000474974513,72
234,4,0.0,0.0020000000949949026,0.0010000000474974513,0.0010000000474974513,0.7409999966621399,72
235,3,0.0,0.0,0.0,0.0,0.0,72
236,2,0.0,0.0,0.9409999847412109,0.004000000189989805,0.004000000189989805,72
237,3,0.0,0.0,0.0,0.9819999933242798,0.0,73
238,4,0.0,0.9039999842643738,0.0,0.0,0.04600000008940697,73
239,3,0.0,0.0,0.0,0.0,0.0,73
240,2,0.0,0.0,0.9670000076293945,0.003000000026077032,0.0010000000474974513,73
241,4,0.0,0.0010000000474974513,0.925000011920929,0.0010000000474974513,0.0010000000474974513,74
242,1,0.0,0.9549999833106995,0.003000000026077032,0.0,0.0010000000474974513,74
243,4,0.0,0.0,0.0,0.0,0.0,74
244,4,0.0,0.0,0.0,0.0,0.0,74
245,4,0.0,0.0,0.7570000290870667,0.029999999329447746,0.017000000923871994,75
246,1,0.0,0.003000000026077032,0.003000000026077032,0.003000000026077032,0.8560000061988831,75
247,4,0.0,0.0,0.0,0.0,0.0,75
248,3,0.0020000000949949026,0.0,0.019999999552965164,0.5680000185966492,0.0010000000474974513,75
249,1,0.0,0.0,0.0,0.0,0.0,76
250,4,0.0,0.004000000189989805,0.003000000026077032,0.00800000037997961,0.9169999957084656,76
251,2,0.0,0.0,0.0,0.0,0.0,76
252,1,0.0,0.0,0.0,0.0,0.0,77
253,4,0.0,0.0,0.0,0.0,0.9980000257492065,77
254,2,0.0,0.0,0.0,0.0,0.0,77
255,4,0.03200000151991844,0.0,0.0,0.0,0.9670000076293945,78
256,1,0.0,1.0,0.0,0.0,0.0,78
257,2,0.0,0.0,0.9950000047683716,0.0,0.0,78
258,4,0.0,0.0,0.0,0.0,0.9959999918937683,79
259,1,0.0,1.0,0.0,0.0,0.0,79
260,2,0.0,0.0,0.9599999785423279,0.0,0.0,79
261,1,0.0,1.0,0.0,0.0,0.0,80
262,4,0.0,0.0010000000474974513,0.0,0.0,0.9629999995231628,80
263,4,0.0,0.0,0.0,0.0,0.0,80
264,3,0.0,0.0,0.0,0.0,0.0,80
265,2,0.0,0.0,0.9700000286102295,0.0,0.0,80
266,1,0.0,0.0,0.0,0.0,0.0,81
267,4,0.0,0.0,0.0,0.0,0.0,81
268,4,0.0,0.0,0.004999999888241291,0.0,0.9879999756813049,81
269,4,0.0,0.0020000000949949026,0.0020000000949949026,0.0,0.9779999852180481,82
270,1,0.0,0.9860000014305115,0.004999999888241291,0.0,0.0010000000474974513,82
271,3,0.0,0.0,0.0020000000949949026,0.9399999976158142,0.0,82
272,2,0.0,0.006000000052154064,0.984000027179718,0.0,0.004999999888241291,82
273,4,0.0,0.003000000026077032,0.0020000000949949026,0.0020000000949949026,0.9860000014305115,83
274,1,0.0,0.9350000023841858,0.0010000000474974513,0.0010000000474974513,0.0020000000949949026,83
275,3,0.0,0.0,0.15399999916553497,0.7559999823570251,0.0,83
276,1,0.0,0.9919999837875366,0.0,0.0,0.007000000216066837,84
277,2,0.0,0.0010000000474974513,0.996999979019165,0.0,0.0,84
278,4,0.0,0.0,0.0,0.0,0.0,84
279,1,0.0,0.9950000047683716,0.0,0.0,0.004000000189989805,85
280,2,0.0,0.0,0.9959999918937683,0.0,0.0,85
281,4,0.0,0.0010000000474974513,0.0,0.0,0.9929999709129333,85
282,1,0.0,0.0,0.0,0.0,0.0,86
283,4,0.0,0.0,0.0,0.0,0.9950000047683716,86
284,2,0.0,0.0,0.0,0.0,0.0,86
285,0,0.0,0.0,0.0,0.0,0.0,86
286,1,0.0,0.0,0.0,0.0,0.0,87
287,4,0.0,0.0010000000474974513,0.0,0.0,0.996999979019165,87
288,2,0.0,0.0,0.9850000143051147,0.0,0.0010000000474974513,87
289,1,0.0,1.0,0.0,0.0,0.0,88
290,4,0.0,0.0,0.0,0.0,0.9990000128746033,88
291,2,0.0,0.0,0.9639999866485596,0.0,0.0010000000474974513,88
292,1,0.0,1.0,0.0,0.0,0.0,89
293,2,0.0,0.0,0.0010000000474974513,0.0,0.972000002861023,89
294,3,0.8059999942779541,0.0,0.0010000000474974513,0.0,0.0,89
295,1,0.0,0.0,0.0,0.0,0.0,90
296,4,0.0,0.0,0.0,0.0,0.0,90
297,4,0.0,0.0,0.009999999776482582,0.0,0.8090000152587891,90
298,2,0.0,0.0,0.0,0.0,0.0,90
299,1,0.0,0.0,0.0,0.0,0.0,91
300,4,0.0,0.0,0.0,0.0,0.0,91
301,2,0.0010000000474974513,0.0,0.7850000262260437,0.0,0.017000000923871994,91
302,1,0.0,1.0,0.0,0.0,0.0,92
303,4,0.0,0.003000000026077032,0.0,0.0,0.8899999856948853,92
304,2,0.0,0.0,0.0,0.0,0.0,92
305,1,0.0,1.0,0.0,0.0,0.0,93
306,4,0.0,0.0,0.0,0.0,0.9990000128746033,93
307,2,0.0,0.0,0.996999979019165,0.0,0.0,93
308,3,0.0,0.0,0.0,0.9739999771118164,0.0,94
309,3,0.0,0.0020000000949949026,0.0,0.9860000014305115,0.0,94
310,2,0.0,0.0020000000949949026,0.968999981880188,0.010999999940395355,0.003000000026077032,94
311,4,0.0,0.0,0.0,0.0,0.9850000143051147,94
312,3,0.0,0.0,0.0,0.593999981880188,0.0020000000949949026,95
313,3,0.0,0.0,0.0,0.9959999918937683,0.0,95
314,2,0.0,0.0020000000949949026,0.9959999918937683,0.0,0.0010000000474974513,95
315,4,0.0,0.0,0.0,0.0,0.9919999837875366,95
316,1,0.0,0.996999979019165,0.0,0.0,0.0010000000474974513,96
317,4,0.0,0.0,0.0010000000474974513,0.0,0.9200000166893005,96
318,2,0.0,0.0,0.996999979019165,0.0,0.0,96
319,1,0.0,0.0020000000949949026,0.0,0.0,0.9490000009536743,96
320,2,0.0,0.0,0.0,0.0,0.0,96
321,1,0.0,0.9160000085830688,0.0,0.0,0.07599999755620956,97
322,4,0.0,0.0,0.0,0.0,0.0,97
323,2,0.0,0.0,0.9639999866485596,0.0,0.004000000189989805,97
324,1,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.9570000171661377,97
325,2,0.0,0.0,0.0,0.0,0.0,97
326,1,0.0,0.0,0.0,0.0,0.0,98
327,2,0.0,0.0,0.0,0.0,0.0,98
328,4,0.0020000000949949026,0.0,0.003000000026077032,0.0,0.8880000114440918,98
329,1,0.0,0.0,0.0,0.0,0.0,99
330,2,0.0,0.0,0.9679999947547913,0.0,0.0,99
331,4,0.0,0.0,0.0,0.0,0.9980000257492065,99
332,1,0.0,0.0,0.0,0.0,0.0,100
333,4,0.0,0.0,0.0010000000474974513,0.0,0.996999979019165,100
334,1,0.0,0.0,0.0,0.0,0.0,100
335,1,0.0,0.0,0.0,0.0,0.0,101
336,4,0.0,0.0020000000949949026,0.0010000000474974513,0.0,0.9950000047683716,101
337,1,0.0,0.0,0.0,0.0,0.0,101
338,4,0.0,0.0,0.004999999888241291,0.9520000219345093,0.0010000000474974513,102
339,3,0.0010000000474974513,0.0,0.007000000216066837,0.041999999433755875,0.746999979019165,102
340,2,0.0,0.0,0.0,0.0,0.0,102
341,1,0.0,1.0,0.0,0.0,0.0,102
342,2,0.0,0.0,0.0,0.0,0.0,102
343,4,0.0,0.0010000000474974513,0.0,0.0,0.9919999837875366,103
344,3,0.0,0.0,0.0,0.0,0.0,103
345,1,0.0,0.0,0.0,0.0,0.0,103
346,2,0.0,0.0,0.996999979019165,0.0,0.0,103
347,1,0.0,0.0,0.0,0.0,0.0,104
348,4,0.0020000000949949026,0.0,0.0010000000474974513,0.0,0.9879999756813049,104
349,2,0.0,0.0,0.0,0.0,0.0,104
350,1,0.0,1.0,0.0,0.0,0.0,105
351,4,0.0010000000474974513,0.0,0.0,0.0,0.9980000257492065,105
352,2,0.0,0.0,0.875,0.0,0.0010000000474974513,105
353,0,0.9940000176429749,0.0,0.0,0.0,0.0,106
354,1,0.0,0.0,0.0,0.0,0.0,106
355,0,0.004999999888241291,0.0,0.004999999888241291,0.0,0.8069999814033508,106
356,4,0.0020000000949949026,0.0010000000474974513,0.7250000238418579,0.0,0.017999999225139618,106
357,1,0.0,0.0,0.0,0.0,0.0,107
358,0,0.0,0.0,0.0,0.0,0.0,107
359,4,0.0,0.0,0.0010000000474974513,0.0,0.9829999804496765,107
360,2,0.0,0.0,0.0,0.0,0.0,107
361,3,0.0,0.0,0.0,0.9710000157356262,0.0010000000474974513,108
362,4,0.0,0.0,0.9359999895095825,0.0010000000474974513,0.003000000026077032,108
363,2,0.0,0.0,0.0,0.0,0.0,108
364,3,0.0,0.0,0.0,0.0,0.0,108
365,3,0.0,0.0,0.0,0.0,0.0,108
366,3,0.0010000000474974513,0.0010000000474974513,0.0,0.9879999756813049,0.0,109
367,4,0.0,0.0010000000474974513,0.0,0.0010000000474974513,0.9879999756813049,109
368,3,0.0,0.0,0.003000000026077032,0.9789999723434448,0.0,109
369,4,0.0,0.0,0.0,0.0,0.0,110
370,1,0.0,0.9549999833106995,0.0020000000949949026,0.0,0.041999999433755875,110
371,2,0.0,0.0010000000474974513,0.9559999704360962,0.0010000000474974513,0.0020000000949949026,110
372,2,0.0,0.0010000000474974513,0.9449999928474426,0.0,0.006000000052154064,110
373,2,0.0,0.0010000000474974513,0.9359999895095825,0.0,0.012000000104308128,110
374,4,0.0010000000474974513,0.0,0.0,0.004000000189989805,0.9869999885559082,111
375,1,0.0,0.9919999837875366,0.0,0.0010000000474974513,0.006000000052154064,111
376,2,0.0,0.0,0.9670000076293945,0.0010000000474974513,0.0,111
377,2,0.0,0.0020000000949949026,0.9850000143051147,0.006000000052154064,0.0010000000474974513,111
378,1,0.0,0.0,0.0,0.0,0.0,112
379,4,0.0,0.0,0.0,0.0,0.0,112
380,2,0.0,0.0,0.0010000000474974513,0.0,0.9359999895095825,112
381,1,0.0,0.0,0.0,0.0,0.0,113
382,4,0.0,0.0,0.0,0.0,0.0,113
383,2,0.0010000000474974513,0.0,0.013000000268220901,0.0,0.8970000147819519,113
384,2,0.0,0.0,0.9929999709129333,0.0,0.0,114
385,1,0.0,0.0,0.0,0.0,0.0,114
386,4,0.0,0.0,0.0,0.0,0.9980000257492065,114
387,2,0.0,0.0,0.9929999709129333,0.0,0.0,115
388,1,0.0,0.0,0.0,0.0,0.0,115
389,4,0.0,0.0,0.0,0.0,0.9990000128746033,115
390,4,0.0010000000474974513,0.003000000026077032,0.009999999776482582,0.0020000000949949026,0.6790000200271606,116
391,1,0.0,1.0,0.0,0.0,0.0,116
392,2,0.0,0.0,0.9929999709129333,0.0,0.0010000000474974513,116
393,4,0.0,0.0,0.0,0.0,0.0,116
394,3,0.0,0.0,0.0,0.0,0.0,116
395,4,0.0,0.0,0.0,0.0,0.9990000128746033,117
396,1,0.0,0.0,0.0,0.0,0.0,117
397,2,0.0,0.0,0.9980000257492065,0.0,0.0,117
398,4,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.9950000047683716,118
399,1,0.0,0.0,0.0,0.0,0.0,118
400,1,0.0,0.0,0.0,0.0,0.0,118
401,2,0.0,0.0,0.0,0.0,0.0,118
402,4,0.0,0.003000000026077032,0.0,0.0,0.9950000047683716,119
403,1,0.0,0.0,0.0,0.0,0.0,119
404,2,0.0,0.0,0.9990000128746033,0.0,0.0,119
405,0,0.6240000128746033,0.004999999888241291,0.00800000037997961,0.004999999888241291,0.0010000000474974513,119
406,2,0.0,0.0,0.0,0.0,0.0,120
407,1,0.0,0.0,0.0,0.0,0.0,120
408,4,0.0,0.0010000000474974513,0.0,0.0,0.996999979019165,120
409,1,0.0,0.0,0.0,0.0,0.0,121
410,4,0.0,0.0,0.0010000000474974513,0.0,0.9700000286102295,121
411,2,0.0,0.0,0.0,0.0,0.0,121
412,4,0.0,0.0020000000949949026,0.0,0.0020000000949949026,0.9789999723434448,122
413,1,0.0,0.0,0.0,0.0,0.0,122
414,3,0.0,0.0,0.0,0.9980000257492065,0.0,122
415,2,0.0,0.0,0.0,0.0,0.0,122
416,4,0.0,0.0,0.0,0.0,0.9950000047683716,123
417,1,0.0,0.0,0.0,0.0,0.0,123
418,3,0.004000000189989805,0.0,0.0,0.9580000042915344,0.0,123
419,2,0.0,0.0,0.9829999804496765,0.0,0.0010000000474974513,123
420,1,0.0,0.0,0.0,0.0,0.0,124
421,4,0.0,0.0,0.0,0.0,0.9990000128746033,124
422,2,0.0,0.0,0.0,0.0,0.0,124
423,1,0.0,0.0,0.0,0.0,0.0,125
424,2,0.0,0.0,0.9210000038146973,0.0,0.0010000000474974513,125
425,0,0.0,0.0,0.0,0.0,0.0,125
426,1,0.0,0.0,0.0,0.0,0.0,126
427,2,0.0010000000474974513,0.0010000000474974513,0.9779999852180481,0.0,0.0010000000474974513,126
